dice,iou,accuracy,sensitivity,specificity,image_id
0.9647290706634521,0.9318614602088928,0.9781494140625,0.9994386434555054,0.9690690040588379,178
0.8081496357917786,0.6780630350112915,0.915802001953125,0.6780630350112915,1.0,179
0.8370230793952942,0.7197245955467224,0.96832275390625,0.7213802337646484,0.9997076392173767,180
0.9241110682487488,0.8589279651641846,0.963134765625,0.868974506855011,0.9959266185760498,181
0.9747553467750549,0.9507538676261902,0.9908294677734375,0.9928125143051147,0.9903990626335144,182
0.7898070812225342,0.6526290774345398,0.8881072998046875,0.9940115213394165,0.8597027659416199,183
0.743772566318512,0.5920683741569519,0.8711395263671875,0.8395780324935913,0.8801853060722351,184
0.8834294080734253,0.7911988496780396,0.964813232421875,1.0,0.9593999981880188,185
0.9436085224151611,0.8932374715805054,0.987762451171875,0.9920165538787842,0.9872728586196899,186
0.863257646560669,0.7594135999679565,0.974456787109375,0.7614930272102356,0.9996757507324219,187
0.9650311470031738,0.932425320148468,0.970550537109375,0.946139931678772,0.9889272451400757,188
0.9073213338851929,0.8303642868995667,0.9065704345703125,0.8303642868995667,1.0,189
0.7984820008277893,0.6645609736442566,0.9108734130859375,0.6645609736442566,1.0,190
0.9685316681861877,0.9389833807945251,0.9911346435546875,0.9497556686401367,0.9980756044387817,191
0.8113266825675964,0.6825480461120605,0.9357452392578125,0.9998895525932312,0.9254616498947144,192
0.8748512864112854,0.777542769908905,0.964691162109375,0.9988884925842285,0.959870457649231,193
0.9150867462158203,0.8434653878211975,0.9790191650390625,0.865739643573761,0.9960335493087769,194
0.9481092095375061,0.9013381004333496,0.9764862060546875,0.9094902873039246,0.9972031712532043,195
0.9454666376113892,0.896573543548584,0.987518310546875,0.9780689477920532,0.9886936545372009,196
0.9332574009895325,0.8748665452003479,0.98211669921875,0.905414342880249,0.9944056868553162,197
0.914255678653717,0.8420543074607849,0.9427490234375,0.9980043172836304,0.9184050559997559,198
0.53886479139328,0.36879870295524597,0.84429931640625,1.0,0.8287172317504883,199
